district_id,district_name,attendance_rate,chronic_absenteeism_rate,dropout_rate,student_count,econ_disadv_pct,eb_el_pct,special_ed_pct,at_risk_pct,hispanic_pct,african_american_pct,white_pct,math_meets_pct,reading_meets_pct
083903,SEMINOLE ISD,93.7,17.8,0.1,3078,60.2,20.9,15.9,45.2,58.9,0.8,39.2,47.0,49.0
084802,ODYSSEY ACADEMY INC,93.9,20.4,0.0,1681,76.2,21.6,14.8,56.5,52.6,20.5,19.3,24.0,38.0
084804,AMBASSADORS PREPARATORY ACADEMY,95.2,10.0,,165,84.8,3.0,7.3,30.3,24.2,66.1,4.8,55.0,65.0
084901,DICKINSON ISD,93.9,18.8,0.3,12522,62.4,19.9,17.7,59.5,53.1,15.0,26.3,47.0,54.0
084902,GALVESTON ISD,92.0,26.3,0.1,6381,77.6,26.5,14.6,57.2,48.4,23.2,23.6,33.0,44.0
084903,HIGH ISLAND ISD,93.7,19.9,0.0,132,56.8,0.8,15.2,30.3,11.4,1.5,78.0,42.0,59.0
084906,TEXAS CITY ISD,90.6,32.4,4.7,7703,79.2,15.7,23.5,53.4,47.8,28.4,18.0,31.0,41.0
084908,HITCHCOCK ISD,93.1,23.1,0.0,2006,77.3,7.8,16.9,33.5,35.1,39.8,20.1,22.0,42.0
084909,SANTA FE ISD,93.0,23.3,0.0,4285,51.2,7.7,18.3,39.6,29.4,1.1,66.2,43.0,59.0
084910,CLEAR CREEK ISD,94.6,13.1,0.1,39532,35.8,13.1,16.6,45.0,35.2,7.8,43.0,57.0,65.0
084911,FRIENDSWOOD ISD,94.6,11.7,0.0,6162,7.4,3.5,15.4,19.0,21.5,1.9,64.4,73.0,80.0
085902,POST ISD,92.4,28.6,0.0,686,71.0,11.5,17.2,31.5,62.7,3.9,26.8,26.0,30.0
085903,SOUTHLAND ISD,94.3,15.6,0.0,132,71.2,0.8,17.4,62.9,47.7,2.3,47.7,32.0,40.0
086024,DOSS CONSOLIDATED CSD,96.7,4.3,,20,0.0,0.0,25.0,50.0,10.0,0.0,85.0,64.0,64.0
086901,FREDERICKSBURG ISD,94.9,11.9,0.0,3018,61.9,22.9,21.2,57.9,53.7,0.3,44.4,44.0,56.0
086902,HARPER ISD,95.9,8.4,0.0,590,40.5,4.1,15.1,26.9,21.5,0.5,75.1,50.0,69.0
087901,GLASSCOCK COUNTY ISD,96.4,6.5,0.0,293,6.1,6.5,13.0,23.2,38.2,0.0,61.4,77.0,83.0
088902,GOLIAD ISD,94.7,13.8,0.2,1238,44.6,2.4,20.8,52.8,45.7,2.9,48.1,42.0,57.0
089901,GONZALES ISD,92.2,28.8,1.4,2555,72.5,25.6,19.7,65.8,68.1,7.6,22.5,32.0,47.0
089903,NIXON-SMILEY CISD,93.6,18.5,0.0,1016,78.6,21.9,20.9,70.4,72.9,1.7,22.7,35.0,53.0
089905,WAELDER ISD,93.1,23.0,0.0,297,90.9,35.0,17.2,74.7,86.2,5.1,7.1,22.0,30.0
090902,LEFORS ISD,95.1,8.2,0.0,173,66.5,2.9,24.9,30.6,16.2,0.0,79.8,33.0,39.0
090903,MCLEAN ISD,94.9,12.8,0.0,182,68.7,2.7,25.3,30.2,19.8,0.0,74.2,35.0,50.0
090904,PAMPA ISD,92.1,27.1,0.8,3125,62.5,20.0,21.2,50.3,50.2,2.5,44.4,31.0,40.0
090905,GRANDVIEW-HOPKINS ISD,96.3,4.5,,49,20.4,0.0,18.4,2.0,26.5,0.0,69.4,52.0,57.0
091901,BELLS ISD,96.4,6.2,0.3,1000,39.6,1.8,17.5,34.0,11.4,0.8,79.5,66.0,67.0
091902,COLLINSVILLE ISD,96.1,6.6,0.6,600,44.7,6.3,19.3,42.8,21.0,0.5,74.5,42.0,50.0
091903,DENISON ISD,93.7,19.8,1.0,4967,61.3,11.3,18.9,47.6,26.7,9.1,50.4,41.0,48.0
091905,HOWE ISD,94.8,12.4,0.5,1264,49.0,13.9,22.5,37.3,34.0,2.8,56.3,43.0,60.0
091906,SHERMAN ISD,93.0,22.2,2.8,7757,72.7,29.3,23.1,70.1,48.5,11.8,29.5,30.0,42.0
091907,TIOGA ISD,95.3,10.4,0.0,662,31.1,7.7,18.1,45.3,22.5,1.1,71.9,48.0,58.0
091908,VAN ALSTYNE ISD,94.8,11.6,0.1,2605,20.2,5.7,21.1,36.0,22.6,3.2,65.0,54.0,73.0
091909,WHITESBORO ISD,94.1,15.0,1.5,1800,62.6,8.2,20.8,40.9,22.9,0.6,69.9,37.0,57.0
091910,WHITEWRIGHT ISD,94.6,14.3,0.4,799,45.8,7.3,17.1,32.3,16.4,2.9,72.3,49.0,58.0
091913,POTTSBORO ISD,95.0,12.2,0.2,1450,33.4,1.7,16.1,39.6,9.7,0.6,80.7,58.0,66.0
091914,S AND S CISD,95.0,11.9,0.3,944,41.3,11.2,19.9,51.5,24.3,1.5,67.8,37.0,49.0
091917,GUNTER ISD,94.9,9.7,0.0,1156,17.9,8.0,14.6,25.6,21.4,1.3,72.5,49.0,63.0
091918,TOM BEAN ISD,93.9,18.9,0.0,741,44.0,6.6,17.5,36.3,21.1,1.6,74.1,35.0,49.0
092801,EAST TEXAS CHARTER SCHOOLS,95.8,11.4,0.0,128,21.1,0.0,7.8,78.9,25.8,3.1,64.1,50.0,51.0
092901,GLADEWATER ISD,93.9,18.0,0.0,1635,76.9,8.6,19.9,48.0,20.2,21.6,50.4,28.0,43.0
092902,KILGORE ISD,94.5,15.8,0.0,3652,71.9,21.3,13.8,61.7,38.9,12.7,41.2,33.0,47.0
092903,LONGVIEW ISD,95.5,12.5,0.7,8120,82.5,24.5,13.0,55.6,43.0,34.5,16.6,53.0,56.0
092904,PINE TREE ISD,95.6,12.0,0.1,4428,69.0,14.5,16.0,38.7,37.6,22.0,32.1,49.0,61.0
092906,SABINE ISD,95.7,11.3,0.2,1579,49.1,12.2,16.3,41.7,25.5,3.0,66.2,39.0,56.0
092907,SPRING HILL ISD,95.5,11.1,0.3,1897,37.7,5.8,15.5,32.3,22.2,10.3,60.4,62.0,74.0
092908,WHITE OAK ISD,95.4,9.6,0.0,1422,39.7,1.6,15.5,34.1,8.7,2.0,82.2,58.0,71.0
093901,ANDERSON-SHIRO CISD,95.0,10.3,0.0,976,37.3,3.6,18.8,25.8,17.3,3.8,74.7,58.0,71.0
093903,IOLA ISD,95.1,10.7,0.0,626,40.3,1.0,20.1,20.1,18.8,1.3,75.7,56.0,71.0
093904,NAVASOTA ISD,93.5,19.6,1.6,3085,78.0,26.1,20.4,60.0,58.5,15.9,23.3,30.0,44.0
093905,RICHARDS ISD,93.0,23.7,0.0,249,38.2,0.0,14.1,10.8,9.6,3.2,81.9,35.0,54.0
094901,SEGUIN ISD,91.5,29.9,1.9,7269,71.7,15.1,19.1,59.2,71.6,3.9,22.0,28.0,41.0
094902,SCHERTZ-CIBOLO-U CITY ISD,94.0,16.3,0.8,14917,32.1,5.1,19.9,41.1,48.0,12.4,29.9,45.0,56.0
094903,NAVARRO ISD,94.4,14.9,0.9,2693,41.1,7.1,17.7,33.9,45.7,3.1,45.2,51.0,57.0
094904,MARION ISD,94.2,15.3,0.2,1700,37.4,8.2,21.8,37.2,45.8,2.0,47.9,41.0,54.0
095901,ABERNATHY ISD,96.0,6.8,0.0,805,48.8,1.1,13.2,27.5,49.8,1.9,46.5,54.0,62.0
095902,COTTON CENTER ISD,94.2,17.9,0.0,100,62.0,8.0,23.0,17.0,52.0,1.0,42.0,44.0,51.0
095903,HALE CENTER ISD,93.4,21.0,0.0,560,77.5,9.8,10.7,47.0,79.3,1.1,18.2,37.0,45.0
095904,PETERSBURG ISD,95.0,12.9,0.0,243,76.5,8.2,18.5,49.8,71.2,0.8,26.3,36.0,46.0
095905,PLAINVIEW ISD,92.7,24.2,1.2,4042,78.9,12.2,14.6,62.8,83.3,3.3,11.5,29.0,42.0
096904,MEMPHIS ISD,95.0,10.1,0.0,333,77.5,18.0,26.1,53.2,67.6,6.6,22.8,55.0,58.0
096905,TURKEY-QUITAQUE ISD,94.5,12.1,0.0,178,42.7,5.1,14.0,33.1,30.9,1.7,65.2,58.0,73.0
097902,HAMILTON ISD,95.3,10.7,0.0,821,57.0,7.2,13.3,49.9,24.4,0.6,73.7,48.0,56.0
097903,HICO ISD,95.1,13.0,0.0,624,48.4,9.1,14.3,40.5,21.0,1.3,75.5,42.0,65.0
098901,GRUVER ISD,97.2,2.3,0.7,409,39.4,14.2,12.0,38.1,47.7,0.2,50.1,84.0,85.0
098903,PRINGLE-MORSE CISD,94.4,10.9,0.0,128,58.6,14.8,10.9,52.3,55.5,0.0,43.0,44.0,59.0
098904,SPEARMAN ISD,96.0,7.8,0.0,686,64.7,26.1,10.5,49.0,68.1,0.1,30.9,48.0,56.0
099902,CHILLICOTHE ISD,95.0,14.1,0.0,187,79.7,20.3,27.8,70.1,58.3,0.5,34.8,30.0,45.0
099903,QUANAH ISD,95.3,10.9,0.7,433,75.5,2.8,22.9,37.0,37.9,3.9,52.7,31.0,52.0
100903,KOUNTZE ISD,92.4,24.6,3.0,1147,59.9,4.6,20.9,51.3,12.0,12.3,68.4,45.0,50.0
100904,SILSBEE ISD,93.5,21.0,1.3,2577,66.1,3.2,20.8,53.1,9.0,18.4,65.3,28.0,41.0
100905,HARDIN-JEFFERSON ISD,94.4,15.7,0.6,2758,39.4,4.6,17.2,34.3,13.5,14.2,67.2,56.0,60.0
100907,LUMBERTON ISD,94.5,13.9,0.4,4103,38.6,3.2,16.4,36.2,12.3,0.7,82.7,40.0,53.0
100908,WEST HARDIN COUNTY CISD,93.0,21.7,1.6,535,67.3,0.7,24.7,39.1,8.2,0.4,87.7,25.0,53.0
101802,SER-NINOS CHARTER SCHOOL,95.3,12.5,1.0,1193,97.0,87.3,4.8,92.9,97.7,0.5,0.2,38.0,50.0
101803,ARISTOI CLASSICAL ACADEMY,96.0,8.3,0.7,1606,20.4,5.0,13.1,26.5,35.3,8.0,46.9,44.0,69.0
101804,GEORGE I SANCHEZ CHARTER,90.1,39.4,3.5,1120,81.0,68.2,7.8,87.1,98.2,0.9,0.5,7.0,12.0
101806,RAUL YZAGUIRRE SCHOOLS FOR SUCCESS,94.6,16.0,0.3,1991,95.7,69.2,10.6,77.2,97.7,0.9,1.1,52.0,55.0
101810,ACADEMY OF ACCELERATED LEARNING INC,97.6,4.9,,738,88.3,68.8,4.6,73.6,65.6,25.3,3.5,38.0,41.0
101811,EXCEL ACADEMY,96.2,4.2,42.1,302,100.0,11.9,25.8,99.7,42.4,49.7,5.6,-1.0,20.0
101814,THE VARNETT PUBLIC SCHOOL,94.2,18.1,,1159,91.5,66.7,6.5,95.8,75.8,22.9,0.1,31.0,37.0
101815,ALIEF MONTESSORI COMMUNITY SCHOOL,95.6,12.4,,367,78.5,0.5,10.6,84.5,37.9,13.1,4.9,42.0,62.0
101819,AMIGOS POR VIDA-FRIENDS FOR LIFE PUB CHTR SCH,96.6,4.9,,750,96.8,80.9,7.5,81.9,97.6,1.1,0.8,64.0,66.0
101821,HOUSTON HEIGHTS HIGH SCHOOL,93.3,23.4,4.4,191,80.1,0.0,12.6,100.0,77.0,18.8,4.2,8.0,23.0
101828,HOUSTON GATEWAY ACADEMY INC,96.1,6.5,0.0,2157,84.9,62.9,9.6,66.8,96.8,1.8,0.9,66.0,67.0
101837,CALVIN NELMS CHARTER SCHOOLS,96.6,5.5,0.0,343,50.1,17.8,7.9,31.2,61.2,15.5,14.0,60.0,73.0
101838,SOUTHWEST PUBLIC SCHOOLS,95.6,11.2,1.7,1866,94.1,75.6,9.6,93.2,89.7,6.2,3.0,34.0,35.0
101840,TWO DIMENSIONS PREPARATORY ACADEMY,93.5,20.7,,405,98.0,4.2,6.7,32.6,9.4,89.6,0.7,14.0,36.0
101842,COMQUEST ACADEMY,94.0,13.3,0.0,34,41.2,35.3,17.6,76.5,67.6,5.9,17.6,7.0,24.0
101845,YES PREP PUBLIC SCHOOLS INC,93.0,22.3,1.0,19570,91.4,52.9,10.8,76.4,87.6,9.8,1.2,44.0,55.0
101846,HARMONY PUBLIC SCHOOLS - HOUSTON SOUTH,95.6,11.8,0.0,3662,78.7,41.5,9.0,73.5,56.0,26.0,6.9,54.0,62.0
101847,BEATRICE MAYES INSTITUTE CHARTER SCHOOL,95.3,10.4,,558,78.3,0.0,9.3,37.6,0.9,97.5,0.0,31.0,54.0
101849,ACCELERATED INTERMEDIATE ACADEMY,96.5,4.6,,182,98.4,37.9,4.9,98.4,46.7,48.4,1.1,52.0,56.0
101853,BAKERRIPLEY COMMUNITY SCHOOLS,93.1,23.4,,1808,89.6,57.1,10.7,68.9,67.4,19.7,4.3,34.0,36.0
101855,MEYERPARK CHARTER,93.9,18.6,,296,95.9,5.4,9.1,48.6,14.2,81.8,0.7,27.0,43.0
101856,DRAW ACADEMY,97.6,0.8,,696,100.0,85.1,2.9,85.1,98.6,0.3,0.4,20.0,36.0
101858,HARMONY PUBLIC SCHOOLS - HOUSTON NORTH,94.9,13.3,0.0,7570,70.0,31.7,10.5,51.1,50.9,23.5,10.8,52.0,61.0
101859,STEP CHARTER SCHOOL,95.2,12.8,,693,82.3,57.1,7.1,58.2,64.4,20.9,3.2,48.0,53.0
101861,THE RHODES SCHOOL FOR PERFORMING ARTS,92.5,27.7,,436,76.4,3.0,13.8,72.5,7.1,85.1,4.4,37.0,33.0
101862,HARMONY PUBLIC SCHOOLS - HOUSTON WEST,96.0,7.0,0.0,6541,57.1,23.3,7.8,42.0,19.3,31.4,15.0,68.0,77.0
101864,THE LAWSON ACADEMY,97.7,4.8,,235,97.9,0.0,6.4,31.5,23.0,71.9,1.7,21.0,35.0
101868,THE PRO-VISION ACADEMY,90.0,32.6,5.1,352,99.4,0.0,14.8,79.5,5.1,93.8,0.0,6.0,13.0
101870,BETA ACADEMY,96.0,4.9,0.0,1569,70.7,24.9,9.7,63.3,70.2,13.9,13.2,39.0,67.0
101871,A+ UNLIMITED POTENTIAL,90.0,40.2,,203,79.3,6.9,19.2,62.1,38.9,53.2,3.0,23.0,57.0
101872,ETOILE ACADEMY CHARTER SCHOOL,95.2,13.6,,979,95.0,79.7,8.2,81.6,57.7,8.6,0.6,26.0,33.0
101873,YELLOWSTONE COLLEGE PREPARATORY,94.2,17.8,0.0,321,91.9,0.0,16.2,34.6,1.9,96.6,0.9,23.0,23.0
101874,LEGACY SCHOOL OF SPORT SCIENCES,91.5,27.5,0.3,468,71.6,4.3,9.0,37.0,26.5,65.8,5.3,8.0,37.0
101875,BLOOM ACADEMY CHARTER SCHOOL,90.0,42.3,,302,79.1,0.0,14.6,15.9,9.6,86.4,1.7,6.0,22.0
101876,REVE PREPARATORY CHARTER SCHOOL,91.0,32.9,,237,100.0,16.0,11.4,18.6,25.7,69.6,4.2,12.0,20.0
101877,ELEVATE COLLEGIATE CHARTER SCHOOL,92.2,35.1,,192,89.6,0.0,7.8,1.6,14.1,82.8,2.1,11.0,25.0
101878,HOUSTON CLASSICAL CHARTER SCHOOL,94.3,16.5,,342,73.7,13.7,11.7,20.2,31.9,52.0,5.3,62.0,61.0
101881,UP EXCELLENCE ACADEMY,,,,36,66.7,55.6,0.0,55.6,63.9,36.1,0.0,9.0,18.0
101902,ALDINE ISD,91.3,28.4,2.9,56339,86.8,48.1,11.7,79.1,75.2,20.8,1.6,30.0,38.0
101903,ALIEF ISD,93.1,21.4,3.2,38556,86.4,58.6,16.1,86.5,63.3,22.5,3.6,32.0,40.0
101905,CHANNELVIEW ISD,92.3,24.1,2.2,9326,88.7,43.9,15.1,69.0,83.6,9.2,4.8,35.0,42.0
101906,CROSBY ISD,92.9,22.1,0.7,7034,58.5,22.5,14.6,56.9,54.3,12.9,29.0,44.0,46.0
101907,CYPRESS-FAIRBANKS ISD,93.0,18.9,1.1,117658,58.9,21.2,13.9,53.6,45.8,20.6,18.8,51.0,63.0
101908,DEER PARK ISD,94.3,15.3,1.0,12130,47.6,14.8,18.7,42.3,64.5,2.8,29.5,51.0,58.0
101910,GALENA PARK ISD,93.9,17.6,2.5,20838,88.8,41.2,14.3,70.7,82.1,13.8,2.8,51.0,52.0
101911,GOOSE CREEK CISD,93.4,19.2,0.0,23943,74.4,25.2,17.4,54.7,65.8,16.2,13.7,34.0,44.0
101912,HOUSTON ISD,93.5,20.4,3.8,176039,77.8,39.2,11.5,67.7,61.7,20.8,10.0,47.0,52.0
101913,HUMBLE ISD,93.2,20.4,1.2,48257,50.5,12.2,15.9,45.9,39.4,27.3,26.2,44.0,55.0
101914,KATY ISD,95.0,10.4,0.4,95919,42.7,24.4,17.8,43.9,36.4,15.5,25.4,63.0,72.0
101915,KLEIN ISD,93.5,19.1,1.1,52297,54.9,22.2,15.7,48.3,46.7,17.7,23.9,52.0,61.0
101916,LA PORTE ISD,92.9,22.7,0.6,7066,48.4,12.5,17.8,44.9,55.4,6.6,33.6,48.0,55.0
101917,PASADENA ISD,92.3,24.3,1.7,46403,81.9,37.5,15.3,68.0,82.8,8.0,5.1,42.0,46.0
101919,SPRING ISD,91.5,30.1,3.6,33575,80.2,30.4,12.6,64.0,54.0,36.5,4.1,30.0,38.0
101920,SPRING BRANCH ISD,94.2,15.7,2.3,32601,55.4,37.5,15.2,51.8,55.5,5.3,28.5,55.0,59.0
101921,TOMBALL ISD,95.3,10.0,0.4,22829,30.2,14.5,12.6,33.5,35.8,6.3,43.5,72.0,76.0
101924,SHELDON ISD,93.6,20.1,2.0,10921,82.4,34.0,13.4,66.8,65.9,28.1,3.6,33.0,42.0
101925,HUFFMAN ISD,93.7,15.6,1.2,3638,40.1,10.6,20.8,55.9,30.8,4.0,61.9,32.0,44.0
102901,KARNACK ISD,94.6,16.2,,119,85.7,5.9,17.6,63.9,13.4,37.8,44.5,32.0,39.0
102902,MARSHALL ISD,92.6,23.0,2.3,4943,80.6,22.8,10.7,58.6,39.8,33.7,21.9,36.0,43.0
102903,WASKOM ISD,94.0,16.9,0.8,804,68.3,11.4,14.7,50.7,28.2,15.3,46.6,37.0,44.0
102904,HALLSVILLE ISD,98.9,2.7,5.8,24559,53.1,10.4,18.8,86.7,42.7,14.6,36.4,16.0,32.0
102905,HARLETON ISD,94.9,12.7,0.4,704,53.8,2.7,14.5,35.8,10.5,1.0,82.7,48.0,71.0
102906,ELYSIAN FIELDS ISD,94.5,14.9,1.6,773,46.6,1.2,16.2,38.6,5.7,9.7,80.3,43.0,66.0
103901,CHANNING ISD,95.4,8.1,0.0,121,75.2,19.8,12.4,50.4,52.1,0.8,46.3,38.0,45.0
103902,HARTLEY ISD,95.1,11.6,0.0,236,62.7,34.7,12.3,42.4,66.5,1.3,32.2,59.0,58.0
104901,HASKELL CISD,95.5,12.7,0.0,544,71.5,1.3,18.6,35.1,38.6,3.5,52.4,46.0,66.0
104903,RULE ISD,95.5,11.2,0.0,138,77.5,7.2,18.8,39.1,43.5,2.2,48.6,40.0,54.0
104907,PAINT CREEK ISD,95.3,16.8,0.0,111,64.0,0.9,14.4,34.2,43.2,4.5,49.5,65.0,59.0
105801,KATHERINE ANNE PORTER SCHOOL,84.0,65.2,6.3,95,31.6,2.1,25.3,33.7,25.3,0.0,72.6,3.0,40.0
105802,TEXAS PREPARATORY SCHOOL,87.5,49.5,,59,35.6,22.0,6.8,39.0,49.2,40.7,0.0,0.0,0.0
105803,KI CHARTER,91.5,37.8,6.3,448,86.2,0.7,39.7,87.9,27.0,17.2,45.5,33.0,38.0
105804,DORAL ACADEMY OF TEXAS,94.8,14.2,,390,51.0,13.6,14.1,22.1,63.1,8.5,18.5,41.0,63.0
105902,SAN MARCOS CISD,93.2,22.6,2.3,8211,77.1,17.5,19.3,59.7,73.6,4.4,18.4,34.0,44.0
105904,DRIPPING SPRINGS ISD,94.6,12.2,0.0,8696,7.5,5.5,16.2,15.0,21.6,0.9,68.0,61.0,77.0
105905,WIMBERLEY ISD,94.9,11.5,0.2,2656,22.1,8.5,17.3,29.4,27.1,0.9,67.7,52.0,71.0
105906,HAYS CISD,92.8,22.4,1.2,24237,44.7,22.3,18.4,50.9,66.3,3.6,25.1,44.0,57.0
106901,CANADIAN ISD,95.5,8.5,0.0,757,48.5,13.1,15.9,22.5,47.6,0.3,49.4,61.0,71.0
107901,ATHENS ISD,93.0,20.0,0.3,3025,76.5,26.9,20.6,62.6,51.5,13.1,29.6,30.0,48.0
107902,BROWNSBORO ISD,94.0,19.2,0.1,2559,55.5,6.3,19.0,42.5,19.2,6.0,70.5,45.0,54.0
107904,CROSS ROADS ISD,94.9,11.4,0.0,558,49.5,5.4,14.7,36.2,14.7,3.2,79.6,65.0,66.0
107905,EUSTACE ISD,95.1,13.3,0.0,1711,62.4,6.7,17.7,46.3,18.6,0.8,75.2,60.0,62.0
107906,MALAKOFF ISD,94.4,15.3,0.0,1509,68.5,8.5,16.6,43.9,23.6,9.5,60.5,46.0,59.0
107907,TRINIDAD ISD,94.1,22.7,0.0,173,80.9,5.8,13.3,56.6,24.9,8.7,53.2,21.0,33.0
107908,MURCHISON ISD,95.6,10.3,,169,71.0,7.1,22.5,14.8,21.9,0.6,74.6,43.0,48.0
107910,LAPOYNOR ISD,94.7,13.5,0.0,474,47.3,1.3,16.9,30.6,7.4,7.0,83.5,35.0,54.0
108802,HORIZON MONTESSORI PUBLIC SCHOOLS,95.6,6.2,,1164,75.9,33.3,11.3,63.8,86.3,4.5,4.9,36.0,53.0
108804,TRIUMPH PUBLIC HIGH SCHOOLS-RIO GRANDE VALLEY,85.8,59.8,1.3,456,91.7,39.3,18.6,99.8,99.6,0.0,0.4,30.0,25.0
108807,IDEA PUBLIC SCHOOLS,94.0,18.4,1.4,79430,82.9,44.8,11.2,56.3,85.2,7.7,5.2,38.0,54.0
108808,VANGUARD ACADEMY,94.1,15.2,0.0,6814,87.1,49.8,10.0,70.6,98.5,0.1,1.1,43.0,61.0
108809,EXCELLENCE IN LEADERSHIP ACADEMY,94.4,16.9,,183,83.1,55.2,14.8,77.6,99.5,0.5,0.0,44.0,44.0
108810,BRILLANTE ACADEMY,89.3,35.7,,354,83.9,38.4,6.5,38.4,98.0,0.0,1.4,,
108902,DONNA ISD,91.0,32.7,0.7,12925,92.4,55.7,12.5,80.5,99.6,0.0,0.4,37.0,39.0
108903,EDCOUCH-ELSA ISD,89.7,36.4,2.0,4346,92.3,26.7,14.7,73.6,99.7,0.0,0.3,28.0,34.0
108904,EDINBURG CISD,92.3,27.2,1.4,33307,80.7,35.1,10.4,59.3,97.9,0.3,1.0,44.0,53.0
108905,HIDALGO ISD,93.1,23.7,0.3,2917,86.8,67.5,12.4,79.3,100.0,0.0,0.0,49.0,44.0
108906,MCALLEN ISD,93.6,20.7,0.0,19849,70.1,33.6,17.5,55.0,93.8,0.4,3.9,54.0,63.0
108907,MERCEDES ISD,91.0,31.1,2.1,4207,90.4,29.5,15.3,73.2,98.0,0.1,1.6,24.0,35.0
108908,MISSION CISD,92.9,30.2,0.4,13758,86.2,37.2,14.2,77.9,97.6,0.2,2.2,38.0,50.0
108909,PHARR-SAN JUAN-ALAMO ISD,95.6,16.0,0.1,29610,94.0,43.5,12.6,75.1,98.8,0.1,0.9,46.0,52.0
108910,PROGRESO ISD,92.1,28.3,1.8,1337,99.5,58.6,10.2,73.4,99.0,0.1,0.9,43.0,43.0
108911,SHARYLAND ISD,94.2,16.8,0.0,9833,65.1,36.8,12.6,60.3,93.1,0.5,4.6,56.0,65.0
108912,LA JOYA ISD,91.5,32.6,1.5,22934,92.3,52.0,16.8,73.3,99.8,0.1,0.1,38.0,44.0
108913,WESLACO ISD,94.0,23.1,0.8,16293,81.2,26.5,13.4,74.6,98.0,0.2,1.5,46.0,50.0
108914,LA VILLA ISD,90.0,39.8,0.0,511,94.3,18.6,14.1,67.5,99.2,0.0,0.8,28.0,41.0
108915,MONTE ALTO ISD,92.7,25.0,3.8,819,84.2,33.9,10.1,64.1,99.3,0.0,0.6,23.0,45.0
108916,VALLEY VIEW ISD,92.7,25.6,0.1,3444,92.9,66.6,13.7,76.4,99.7,0.0,0.3,53.0,58.0
109901,ABBOTT ISD,96.2,6.8,0.0,283,38.5,3.2,15.5,32.2,17.3,1.1,79.2,50.0,71.0
109902,BYNUM ISD,96.2,8.6,0.0,187,46.5,12.3,21.4,47.1,34.8,3.7,56.7,51.0,51.0
109903,COVINGTON ISD,93.3,19.8,0.0,351,56.4,8.3,21.1,21.1,28.5,0.3,66.4,22.0,46.0
109904,HILLSBORO ISD,95.1,12.5,0.0,1981,73.4,23.0,16.3,56.0,64.0,9.2,21.2,59.0,62.0
109905,HUBBARD ISD,95.9,6.9,0.0,417,59.7,5.3,19.2,49.2,23.0,10.8,60.9,36.0,47.0
109907,ITASCA ISD,94.7,13.8,0.9,635,69.4,18.6,14.3,43.9,56.4,5.5,34.8,21.0,38.0
109908,MALONE ISD,95.6,13.7,,63,93.7,44.4,25.4,58.7,65.1,3.2,27.0,33.0,37.0
109910,MOUNT CALM ISD,96.1,6.2,0.0,168,58.9,7.1,20.8,47.6,29.8,2.4,61.9,45.0,51.0
109911,WHITNEY ISD,94.4,17.1,0.4,1443,66.5,7.0,18.2,47.5,26.0,3.4,65.9,34.0,48.0
109912,AQUILLA ISD,95.9,7.9,0.0,332,47.3,4.2,17.2,36.1,12.3,1.2,83.4,48.0,65.0
109913,BLUM ISD,96.5,3.8,0.0,333,50.2,1.8,19.5,35.4,10.5,1.8,85.0,42.0,61.0
109914,PENELOPE ISD,96.5,5.2,0.0,216,50.5,14.4,19.4,39.4,36.1,2.8,59.3,47.0,53.0
110901,ANTON ISD,94.3,17.9,0.0,175,65.7,2.3,25.1,58.3,71.4,2.3,22.9,29.0,41.0
110902,LEVELLAND ISD,94.0,15.9,0.2,2566,70.0,9.5,22.6,59.4,73.5,3.0,21.7,34.0,41.0
110905,ROPES ISD,95.8,6.1,0.0,622,30.9,2.1,8.7,31.8,27.3,0.8,71.4,47.0,65.0
110906,SMYER ISD,95.5,7.9,0.0,431,45.9,2.6,17.2,28.3,45.5,0.2,51.7,47.0,65.0
110907,SUNDOWN ISD,97.0,3.0,0.0,552,50.5,3.4,14.7,26.1,60.5,0.5,36.6,75.0,72.0
110908,WHITHARRAL ISD,95.8,7.4,0.0,229,41.0,2.2,11.4,22.3,41.0,0.4,55.5,67.0,78.0
111801,LAKE GRANBURY ACADEMY CHARTER SCHOOL,-1.0,0.0,0.0,44,70.5,0.0,22.7,88.6,36.4,31.8,29.5,,
111901,GRANBURY ISD,94.2,16.5,1.0,7934,52.0,12.6,16.8,41.8,30.6,1.4,63.3,47.0,60.0
111902,LIPAN ISD,96.8,3.1,0.0,478,51.5,3.6,13.0,18.2,13.0,0.4,82.0,51.0,58.0
111903,TOLAR ISD,94.1,16.8,0.0,881,42.1,0.5,11.0,23.7,7.5,0.9,87.9,55.0,56.0
112901,SULPHUR SPRINGS ISD,93.9,16.9,0.1,4211,65.0,17.5,17.7,53.3,32.6,10.1,50.5,43.0,50.0
112905,CUMBY COLLEGIATE ISD,93.4,24.0,0.0,462,51.1,8.9,20.6,36.6,18.2,1.1,75.1,26.0,43.0
112906,NORTH HOPKINS ISD,94.7,13.0,0.0,494,49.6,14.2,13.6,40.5,26.9,0.2,69.6,49.0,61.0
112907,MILLER GROVE ISD,95.4,8.9,1.1,310,41.3,4.5,14.8,54.8,13.5,0.0,81.3,35.0,60.0
112908,COMO-PICKTON CISD,94.4,16.1,0.0,769,63.6,25.7,18.1,51.6,42.0,2.3,51.0,40.0,50.0
112909,SALTILLO ISD,95.5,6.8,0.0,249,56.6,16.9,14.9,32.1,34.5,2.0,60.2,79.0,75.0
112910,SULPHUR BLUFF ISD,95.2,13.1,0.0,208,55.8,6.7,15.4,49.0,16.8,1.9,78.4,43.0,65.0
